"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
114|"5p9XWUdvbUzmPCukOmwoU3"|"KT Tunstall"|"Suddenly I See"|201706|"Eye To The Telescope"|9|"2005-01-01"|12|0.587|0.767|0|-5.713|1|0.0449|0.225|0|0.112|0.664|100.38|4
115|"74mS2Q0bTQsq3dHuQ55Zj8"|"Neon Trees"|"Everybody Talks"|179386|"Everybody Talks"|1|"2011-12-19"|1|0.479|0.931|8|-3.976|1|0.0613|0.00767|0|0.306|0.708|154.931|4
116|"3eKkMH08IN5qbjp8wv6cV8"|"Jimmy Soul"|"If You Wanna Be Happy"|143229|"If You Wanna Be Happy"|1|"2014-03-07"|1|0.639|0.875|10|-8.231|1|0.0413|0.611|1.18e-05|0.204|0.873|93.242|4
117|"4ofwffwvvnbSkrMSCKQDaC"|"George Ezra"|"Shotgun"|201287|"Staying at Tamara's"|4|"2018-03-23"|11|0.673|0.735|5|-4.733|1|0.0457|0.286|0|0.242|0.754|115.744|4
118|"4p0NFm5EputEZSv8aMyoud"|"Rival"|"Get Up"|171272|"Get Up"|1|"2021-05-28"|1|0.745|0.713|6|-6.668|1|0.0633|0.0237|0.00105|0.215|0.755|109.997|4
119|"52MW2hwNmLa0KdsZZk8360"|"The Rolling Stones"|"Start Me Up"|212960|"GRRR! (Deluxe Version)"|5|"2012-01-01"|50|0.629|0.905|5|-4.745|1|0.0378|0.0273|0.199|0.0644|0.967|122.448|4
120|"6i9uagZQiliNoEW8Jp10dX"|"EUT"|"It's Love (but it's not mine)"|223813|"It's Love (but it's not mine)"|1|"2019-10-10"|1|0.516|0.805|5|-8.017|1|0.0311|0.000178|0.00135|0.413|0.72|136.67|4
121|"5yNEdBlZMxpcVtGKz5NFk5"|"The Chainsmokers"|"Side Effects (feat. Emily Warren)"|173613|"Sick Boy...Side Effects"|1|"2018-07-27"|5|0.673|0.71|8|-6.744|1|0.0324|0.00277|0|0.55|0.54|110.017|4
122|"7pQAq14Z73YUFMtxCyt0bG"|"The Beatles"|"Can't Buy Me Love - Remastered 2015"|131213|"1 (Remastered)"|5|"2000-11-13"|27|0.426|0.76|0|-4.082|1|0.0414|0.118|0|0.325|0.955|171.838|4
123|"4HRa9ZWcmZ8JD7UySPu0wT"|"Foster The People"|"Don't Stop (Color on the Walls)"|174920|"Torches"|4|"2011-05-23"|10|0.611|0.948|1|-3.751|0|0.0753|0.00183|0.0995|0.0969|0.79|133.004|4
124|"0gzqZ9d1jIKo9psEIthwXe"|"U2"|"Beautiful Day"|248400|"All That You Can't Leave Behind"|1|"2000-01-01"|12|0.536|0.928|11|-6.492|0|0.0589|0.0154|0.00134|0.2|0.389|136.258|4
125|"5WSdMcWTKRdN1QYVJHJWxz"|"The 1975"|"Girls"|254620|"The 1975"|11|"2013-01-01"|16|0.657|0.913|11|-4.984|1|0.0528|0.00392|0.00149|0.466|0.906|108.036|4
126|"1SZN00cfG8T8UxDmJeqjuv"|"Al Bairre"|"Let's Fall in Love Some More"|198826|"Experience the Al Bairre Show With Al Bairre Experience"|3|"2015-11-21"|8|0.607|0.924|7|-5.684|1|0.0703|0.0668|0|0.117|0.778|134.975|4
127|"4WkwaDueMMiU1bKHh31B6C"|"KALEO"|"Alter Ego"|248132|"Alter Ego"|1|"2020-03-13"|3|0.543|0.739|1|-5.618|1|0.0399|0.00379|2.29e-06|0.343|0.665|122.016|4
128|"4YUlGNZfYA6EUE5KDsGqpC"|"Phil Collins"|"You Can't Hurry Love"|175346|"Hello, I Must Be Going"|5|"1982-11-17"|10|0.639|0.923|7|-5.708|1|0.032|0.0674|0|0.0879|0.761|97.874|4
129|"1gStng1TuTLt0SaISWL14r"|"Erik Hassle"|"Smaller"|205093|"Smaller"|1|"2015-11-20"|1|0.405|0.728|7|-4.76|1|0.0433|0.415|0|0.0777|0.342|188.701|4
130|"1jDJFeK9x3OZboIAHsY9k2"|"Elton John"|"I'm Still Standing"|183440|"Too Low For Zero"|2|"1983-05-30"|13|0.504|0.904|6|-6.863|1|0.179|0.356|0.121|0.14|0.772|176.808|4
131|"2roq62CaO3lRZfEN8GSmHQ"|"The Fratellis"|"Yes Sir, I Can Boogie"|274400|"Yes Sir, I Can Boogie"|1|"2021-06-11"|1|0.58|0.819|1|-7.485|1|0.03|0.00234|0.00464|0.0864|0.328|120.019|4
132|"3XIEWK1V9n25PS9Vb6axj5"|"Patrick Hernandez"|"Born to Be Alive - The Original"|188133|"Born to Be Alive (The Original)"|1|"1978"|1|0.704|0.868|2|-5.808|1|0.0315|0.0834|0|0.206|0.808|131.468|4
133|"5XMjXjwCkJVmk0AHm7z8IV"|"Caesars"|"Jerk It Out"|195666|"Love For The Streets"|6|"2002"|14|0.58|0.981|8|-2.603|0|0.06|0.0171|1.07e-05|0.386|0.861|134.007|4
134|"75MNhvTCCKsST3YqqUiU9r"|"Ed Sheeran"|"Shivers"|207853|"Shivers"|1|"2021-09-13"|2|0.788|0.859|2|-2.724|1|0.0856|0.281|0|0.0424|0.822|141.02|4
135|"22c2pt75xtnDddA5Zlm0yy"|"Smash Mouth"|"All Star"|200560|"All Star Smash Hits"|1|"2005-01-01"|20|0.73|0.862|11|-5.876|1|0.0313|0.0398|0|0.0818|0.77|104.018|4
136|"1YyHm1dSJ2JBK0QK769Z82"|"Petite Meller"|"Baby Love"|221721|"Lil Empire"|4|"2016-09-09"|12|0.621|0.915|1|-5.224|1|0.0411|0.2|0.00332|0.0964|0.818|130.013|4
137|"2fTsFCKRFQ5M0igJgabnLA"|"Jessie J"|"Price Tag"|223053|"Who You Are (Platinum Edition)"|1|"2011-01-01"|16|0.636|0.831|5|-3.945|1|0.182|0.0294|3.85e-06|0.272|0.668|175.015|4
138|"5CPayysVhU2BlNXw2kG59L"|"Damien Leith"|"Got My Mind Set On You"|227800|"Now & Then"|3|"2012-04-23"|13|0.674|0.84|1|-3.879|0|0.0746|0.0338|0.000441|0.0941|0.875|150.011|4
139|"7jA4agDnt1Oc6Fn2hifX0t"|"The Dandy Warhols"|"Bohemian Like You"|208906|"Alternative"|5|"2008-04-28"|20|0.578|0.936|9|-5.761|1|0.0364|0.00305|0.687|0.47|0.659|131.268|4
140|"61dCUoMCg28qEBzrW6htYM"|"Clean Bandit"|"Rather Be (feat. Jess Glynne)"|227833|"New Eyes"|4|"2014-06-02"|16|0.799|0.586|11|-6.735|1|0.0377|0.162|2.03e-06|0.193|0.549|120.97|4
141|"2KOt2JrCB720UxIbyzweQo"|"The Beach Boys"|"Barbara Ann"|133893|"Spirit Of America"|18|"1975-04-14"|23|0.581|0.669|6|-3.659|1|0.0385|0.19|0|0.243|0.926|78.073|4
142|"4gTwPFGhIIlYtlo59jbVUB"|"Young Rising Sons"|"High"|165720|"Young Rising Sons"|1|"2014-07-08"|4|0.646|0.85|7|-5.145|1|0.043|0.028|7.21e-05|0.281|0.518|116.999|4
143|"4jKojTEsrJtUU5rNp3gbGQ"|"Dexys Midnight Runners"|"Come On Eileen"|273933|"Too Rye Ay"|10|"1982-08"|18|0.435|0.652|0|-8.495|1|0.0404|0.519|0|0.129|0.806|108.097|4
144|"4fCHoHmwmX8LgAp6A1GULJ"|"Crystal Fighters"|"LA Calling"|229243|"Cave Rave"|2|"2013-05-27"|10|0.574|0.887|11|-6.172|1|0.0565|0.0607|2.41e-06|0.334|0.622|136.057|4
145|"7sXxvOVFtMr31xj0kX9BFV"|"Jeff Zavac"|"Hit The Road Jack"|129906|"Miami Lighthouse for the Blind Presents: Instrumental Magic"|7|"2006-10-01"|15|0.593|0.752|8|-6.617|0|0.0313|0.0841|0.00308|0.197|0.935|172.087|4
146|"3zdI8HDPKoMsCRkmpQTblk"|"The Mowgli's"|"San Francisco"|172893|"Love's Not Dead EP"|1|"2012-01-01"|5|0.363|0.893|11|-4.81|1|0.0584|0.0131|0|0.0825|0.37|93.041|4
147|"5RKZ9zCtLjBLTea7qkSFqr"|"The Monkees"|"I'm a Believer"|166906|"The Definitive Monkees"|5|"2001-01-29"|28|0.519|0.772|0|-6.784|1|0.0331|0.534|1.21e-05|0.271|0.961|79.618|4
148|"76EeScTnI2sCjDY0SfEoSb"|"WALK THE MOON"|"Work This Body"|175906|"TALKING IS HARD"|8|"2014-12-02"|12|0.421|0.831|4|-5.128|1|0.106|0.0283|0|0.464|0.488|134.184|4
149|"1m2EwoCsZlX5JauNr9O4zk"|"Smash Mouth"|"Walkin' On The Sun"|205826|"Smash Mouth (International Version)"|15|"2001-01-01"|15|0.732|0.973|6|-5.33|1|0.0319|0.456|0|0.154|0.967|123.292|4
150|"7MC4XR9M9amdmKQr2iDF7i"|"Justin Wellington"|"Iko Iko (My Bestie)"|182857|"Iko Iko (My Bestie)"|1|"2019-06-03"|1|0.862|0.753|5|-5.356|1|0.0625|0.131|2.01e-06|0.077|0.827|105.039|4
151|"12BbMJsJi65mxneq6c9Lm7"|"Ace of Base"|"All That She Wants"|211213|"Happy Nation"|2|"1992-11-16"|14|0.707|0.628|11|-9.684|1|0.0877|0.00526|8.21e-05|0.104|0.87|187.548|4
152|"0mIPUewslxddIZHnWuPnMD"|"Hockey"|"Song Away"|198320|"Song Away"|1|"2009-01-01"|2|0.639|0.72|6|-4.253|1|0.0284|0.0276|0|0.113|0.921|131.797|4
153|"0FeCO85RKW8fDRytwXof2x"|"Fleetwood Mac"|"Go Your Own Way"|218400|"Rumours"|5|"1977-02-04"|11|0.597|0.812|5|-12.062|1|0.0315|0.0219|0.00106|0.102|0.823|135.68|4
154|"5faGyT8owqkeioEf5PDeIB"|"Grace Potter"|"Something That I Want"|163400|"Enredados (Rapunzel) OST"|19|"2011-01-01"|20|0.551|0.834|5|-5.882|1|0.0482|0.0123|0.000936|0.472|0.962|168.944|4
155|"0SDcjtJXrI6jAtD6AkQ6SR"|"Boney M."|"Gotta Go Home"|224453|"America - Das Party Album"|11|"2009-08-27"|16|0.74|0.945|1|-5.666|1|0.0314|0.223|0.116|0.356|0.975|131.644|4
156|"7pYfyrMNPn3wtoCyqcTVoI"|"Maroon 5"|"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"|201493|"Hands All Over (Revised International Standard version)"|13|"2010"|14|0.722|0.761|11|-4.459|0|0.0475|0.0117|0|0.315|0.624|128.044|4
157|"2XAZbgSesR2bdSNkBFJmyu"|"Animal House"|"Heavy"|139088|"Heavy"|1|"2014-11-01"|1|0.507|0.753|11|-4.064|1|0.0339|0.00164|0.00087|0.168|0.968|179.948|4
158|"3vGmNTCxk0OnOWbzIVFHgK"|"Bill Haley"|"Rock Around the Clock"|133226|"Rock Around the Clock (20 Hits)"|1|"2007-06-10"|20|0.806|0.657|9|-11.574|1|0.158|0.267|0.000182|0.224|0.702|89.492|4
159|"71O1jD7bF3cdMPvPi186V6"|"Mumford & Sons"|"I Will Wait"|276720|"Babel (Deluxe Version)"|3|"2012-09-21"|15|0.477|0.776|1|-5.056|1|0.0349|0.0155|0.00314|0.203|0.429|131.004|4
160|"0XSxZ0cpHcZIpPA7TgSOwZ"|"Nena"|"99 Red Balloons"|230186|"The Definitive 80's (eighties)"|11|"2007-12-10"|50|0.474|0.57|4|-3.188|1|0.068|0.187|0|0.106|0.535|94.16|4
161|"1iF2TYT5ScZ2BStvrrxyrE"|"Baio"|"Sister Of Pearl"|253439|"Sister Of Pearl"|1|"2015-06-16"|1|0.736|0.676|5|-7.28|1|0.0408|0.0808|0.149|0.197|0.935|125.046|4
162|"1nInOsHbtotAmEOQhtvnzP"|"Kelly Clarkson"|"Stronger (What Doesn't Kill You)"|221946|"Stronger (Deluxe Version)"|2|"2011-10-24"|17|0.562|0.939|0|-4.282|1|0.0475|0.046|0|0.112|0.684|116.044|4
163|"36sl2chZHvRyHlAooKr5va"|"The Police"|"So Lonely"|287920|"The Very Best Of Sting And The Police"|18|"2002-01-01"|18|0.532|0.586|7|-7.503|1|0.179|0.0182|9.8e-06|0.0963|0.737|77.705|4
164|"1Te8WIfLudxjHTr66BL0JK"|"Jonas Blue"|"Perfect Strangers"|196613|"Perfect Strangers"|1|"2016-06-03"|1|0.731|0.822|1|-5.305|1|0.0459|0.394|0|0.288|0.708|118.021|4
165|"3lo2RJDjqTUePp6KhGu3Eq"|"Mikhael Paskalev"|"I Spy"|160933|"I Spy EP"|1|"2013-11-18"|4|0.628|0.886|11|-4.253|0|0.0485|0.377|8.65e-06|0.186|0.694|123.942|4
166|"1ALSCAxmx0zSt27vzEtLkZ"|"Bobby Angelle"|"It's Just Gotta Be That Way"|165426|"It’s Just Got To Be That Way / There Goes My Baby"|1|"2015-02-23"|2|0.683|0.719|7|-4.568|1|0.0299|0.533|1.84e-05|0.112|0.907|118.731|4
167|"2cT0rywZk7Mz7xZEpjdZde"|"The Royal Concept"|"On Our Way"|193853|"Royal"|2|"2013-01-01"|6|0.582|0.787|1|-5.923|1|0.0877|0.00777|0|0.182|0.368|130.953|4
168|"4AdgZcX33Iq9fQGRHWDr5j"|"KC & The Sunshine Band"|"Give It Up"|245706|"Summer Sensations"|1|"2011-07-10"|14|0.837|0.592|3|-14.264|1|0.0671|0.0754|0.000251|0.0671|0.836|125.686|4
169|"2Wbf4FpDxo9CGmepoV2RfU"|"Gabriella Cilmi"|"Sweet About Me"|203280|"Sweet About Me (e-MAXI INT)"|1|"2008-01-01"|5|0.682|0.724|3|-5.055|0|0.0306|0.164|0|0.301|0.491|132.051|4
170|"6S9lcjREUTU4Yv5y7oMcv2"|"The 5.6.7.8's"|"Woo Hoo"|119386|"Kill Bill Vol. 1 Original Soundtrack (PA Version)"|11|"2003-09-23"|22|0.566|0.811|11|-9.849|0|0.0435|0.732|0.638|0.596|0.961|127.944|4
171|"2hrsRRydXNtspNSehQU8RD"|"Black Yaya"|"Paint a Smile On Me - Radio Edit"|203934|"Paint a Smile On Me"|3|"2013-09-09"|4|0.736|0.813|7|-4.296|1|0.0853|0.0393|1.64e-06|0.164|0.933|118.968|4
172|"2RjkntlqlkbPFQjufJf8G9"|"Santana"|"The Game of Love - Main/Radio Mix"|254213|"Ultimate Santana"|7|"2007-10-10"|18|0.597|0.93|2|-3.23|1|0.0477|0.0776|0.000404|0.0566|0.693|119.788|4
173|"6TGQYJzWx0IJrzK41mvSFG"|"POWERS"|"Beat Of My Drum"|206280|"Legendary"|3|"2015-10-16"|4|0.774|0.91|4|-2.456|1|0.0722|0.053|9.67e-06|0.095|0.881|120.02|4
174|"1b7LMtXCXGc2EwOIplI35z"|"Stealers Wheel"|"Stuck In The Middle With You"|203893|"Reservoir Dogs (Original Motion Picture Soundtrack)"|11|"2009-01-01"|16|0.795|0.564|7|-10.482|1|0.0392|0.0934|0.000531|0.0631|0.961|124.166|4
175|"6cfPJNoqJsiikMm2TmpiwT"|"The Griswolds"|"If You Wanna Stay"|159853|"Be Impressive"|4|"2014-08-25"|11|0.543|0.946|5|-3.888|1|0.0391|0.000459|0.000259|0.108|0.221|116.515|4
176|"6cnd6UwOyvEPWUjuuDKMIP"|"Bryan Adams"|"Summer Of '69"|216426|"Reckless"|6|"1984-11-01"|10|0.508|0.725|2|-10.795|1|0.0344|0.0157|1.26e-06|0.0995|0.741|138.934|4
177|"5s9sZ2i76iAZeFt5f9uUKP"|"Jake Bugg"|"Lightning Bolt"|144013|"Jake Bugg"|1|"2012-01-01"|18|0.561|0.846|9|-4.48|1|0.0867|0.0634|0|0.193|0.75|116.168|4
178|"2QgWuCtBpNIpl5trmKCxRf"|"Don McLean"|"American Pie"|515866|"The Best Of Don McLean"|1|"1988-01-01"|10|0.526|0.509|7|-10.893|1|0.0628|0.6|0|0.144|0.497|138.318|4
179|"6zkVSIgcGnqromeMTYmXv4"|"Desmond and the Tutus"|"Pretoria Girls"|262706|"Enjoy Yourself"|3|"2015-11-02"|12|0.553|0.724|2|-6.486|0|0.0359|0.00585|4.72e-05|0.366|0.383|128.024|4
180|"756CJtQRFSxEx9jV4P9hpA"|"The Darkness"|"I Believe in a Thing Called Love"|217653|"Permission to Land"|4|"2003-07-07"|11|0.442|0.846|4|-5.214|1|0.0764|0.0538|4.71e-06|0.282|0.622|128.235|4
181|"2DPYlWl50ydYsnnuryL5aX"|"Mike Posner"|"Cooler Than Me (feat. Big Sean)"|227840|"Cooler Than Me EP"|2|"2009-12-15"|5|0.837|0.515|7|-4.065|0|0.0793|0.103|0|0.233|0.769|129.001|4
182|"0HEmnAUT8PHznIAAmVXqFJ"|"George Michael"|"Faith - Remastered"|193200|"Faith"|1|"1987-10-30"|10|0.887|0.48|11|-11.994|1|0.117|0.0094|3.58e-05|0.0662|0.607|95.846|4
183|"7mltbDRKBRKXff3dOtwqcA"|"Jace Everett"|"I Gotta Have It"|163893|"Jace Everett"|4|"2006-01-01"|11|0.533|0.964|4|-4.712|1|0.0878|0.269|6.29e-05|0.0642|0.812|156.149|4
184|"73RGpQg8Cxtly4QuHtNiOd"|"The Jam"|"Town Called Malice"|172866|"The Jam Story"|12|"2006-06-05"|40|0.534|0.943|2|-5.898|1|0.0845|0.000855|0.0264|0.0697|0.823|101.754|4
185|"7cGfrVoC7G03XeXn7yflx5"|"Junior Senior"|"Move Your Feet"|181826|"D-D-Don't Don't Stop the Beat"|3|"2002-04-03"|11|0.747|0.904|9|-2.623|1|0.0803|0.046|0.106|0.203|0.846|118.877|4
186|"74QCZPlpayjvQ4yJJFljfQ"|"Lynyrd Skynyrd"|"Sweet Home Alabama"|285160|"Lynyrd Skynyrd"|1|"1991-01-01"|47|0.601|0.593|0|-11.685|1|0.0257|0.181|0.000441|0.121|0.902|97.784|4
187|"3VuPTxBQqGGuXH0u0ic14D"|"Ezra Furman"|"Restless Year"|145000|"Restless Year"|1|"2015-03-09"|1|0.704|0.845|9|-9.516|1|0.0535|0.0383|2.03e-05|0.12|0.623|94.52|4
188|"2p0QBZeBS5WGZG4P7SbQv0"|"ABBA"|"Waterloo"|166333|"18 Hits (International Version)"|3|"2005-01-01"|18|0.441|0.908|2|-6.481|1|0.0425|0.423|2.88e-06|0.325|0.808|147.597|4
189|"4gbR24XpCUTkoElYKZlrpO"|"Marvin Gaye"|"Ain't No Mountain High Enough - Stereo Version"|149066|"20th Century Masters: The Millennium Collection: The Best Of Marvin Gaye & Tammi Terrell"|2|"2000-01-01"|11|0.674|0.794|7|-7.361|1|0.0726|0.27|2.47e-06|0.211|0.685|129.292|4
190|"0GO8y8jQk1PkHzS31d699N"|"Grouplove"|"Tongue Tied"|218013|"Never Trust a Happy Song"|2|"2011-09-02"|12|0.56|0.936|3|-5.835|1|0.0439|0.00847|0|0.161|0.371|112.96|4
191|"0lJEYLAJU5KtthQroas2ou"|"Robbie Williams"|"Rock DJ - 2004 Mix"|257373|"In And Out Of Consciousness: Greatest Hits 1990 - 2010"|27|"2010-01-01"|57|0.709|0.768|7|-4.274|1|0.0324|0.0229|0|0.417|0.869|103.036|4
192|"1YvAIf8NVPTlEwInU6mOBk"|"Brigitte Bardot"|"Moi je joue"|102666|"Bubble Gum (Vol. 2)"|1|"1994-01-01"|18|0.652|0.742|9|-9.687|0|0.0501|0.41|0.052|0.323|0.736|106.096|4
193|"42ftjU4cTN5UTRksyqBKZJ"|"DNCE"|"Cake By The Ocean"|218440|"SWAAY"|1|"2015-10-23"|4|0.771|0.76|4|-5.459|0|0.0514|0.147|0|0.053|0.881|119.0|4
194|"1wwmkKWOk330VnN9IroMOI"|"Aretha Franklin"|"Think"|138480|"Aretha Franklin"|7|"2006-02-27"|15|0.683|0.659|6|-9.424|1|0.0412|0.164|0|0.248|0.919|109.952|4
195|"4xZl9afc0L9yCoxLK7dVmx"|"Sabina"|"Viva L'amour"|184693|"Toujours"|2|"2014-03-23"|12|0.721|0.811|2|-6.871|1|0.0426|0.259|0|0.0951|0.969|142.128|4
196|"6wLr2oR8eqUG5Beleh2Crm"|"Paul Simon"|"You Can Call Me Al"|276360|"The Essential Paul Simon"|4|"2007"|36|0.777|0.725|5|-9.012|1|0.047|0.126|0.0108|0.0917|0.851|128.349|4
197|"79z9QkhHePTFsSeVw9uyj0"|"Lily Allen"|"Smile"|196893|"Alright, Still (Deluxe)"|1|"2006-07-14"|19|0.632|0.639|5|-5.938|1|0.0259|0.00143|0|0.221|0.733|95.506|4
198|"2LL1UuRkaqDUjgjn7dBXbx"|"Chubby Checker"|"Lets Twist Again"|142840|"Lemon Popsicles And More - A Flavour Of The Fabulous Fifties"|26|"2011-08-20"|75|0.634|0.744|3|-5.062|1|0.041|0.0698|0|0.0465|0.967|162.4|4
199|"71D4LseR0RADPbyvMeTIHR"|"The Libertines"|"Can't Stand Me Now"|203733|"The Libertines"|1|"2004"|14|0.368|0.935|4|-3.204|1|0.0587|0.0111|0.00201|0.0948|0.558|164.425|4
200|"1gb5sUe1CuRBuT8twq8uhw"|"The Bangles"|"Walk Like an Egyptian"|192813|"80s 100 Hits"|8|"2010-02-26"|100|0.716|0.828|11|-13.065|1|0.104|0.0117|2.1e-06|0.301|0.771|103.155|4
201|"2ajUl8lBLAXOXNpG4NEPMz"|"Michael Bublé"|"Sway"|188066|"Michael Bublé"|10|"2003"|13|0.713|0.639|2|-5.529|0|0.0313|0.753|0|0.0878|0.737|125.959|4
202|"0bV4WoGRzmYV6y7OojZvqr"|"Elton John"|"Don't Go Breaking My Heart"|275386|"Rocket Man (Deluxe Edition)"|5|"2007-03-26"|28|0.73|0.858|5|-8.221|1|0.036|0.179|1.54e-06|0.0611|0.765|131.445|4
203|"4cqHVuDLFbO1XCr4nmks4S"|"Sheryl Crow"|"All I Wanna Do"|272106|"Tuesday Night Music Club"|9|"1993-08-03"|11|0.82|0.528|9|-11.179|1|0.0321|0.111|0.0186|0.257|0.931|120.091|4
204|"46JMEuyi5JFYSRzxeIWk9Q"|"Jimmy Cliff"|"Reggae Night"|322440|"La Felicidad... En 4 Minutos"|17|"2011-11-29"|49|0.801|0.757|0|-7.13|1|0.0369|0.301|8.25e-06|0.0708|0.962|109.366|4
205|"46WVVHERbHreW3Ap2ztQt8"|"Roxette"|"The Look"|237320|"A Collection of Roxette Hits! Their 20 Greatest Songs!"|2|"2006-10-18"|20|0.634|0.838|2|-5.363|1|0.0413|0.0531|8.34e-06|0.0522|0.541|95.011|4
206|"2udw7RDkldLFIPG9WYdVtT"|"Stevie Wonder"|"Sir Duke"|232760|"Songs In The Key Of Life (Reissue)"|5|"1976-09-28"|21|0.588|0.568|6|-9.766|1|0.0672|0.16|0|0.0792|0.952|106.938|4
207|"095eK5hacN4Y9r7k8TyJ1B"|"Jason Mraz"|"Butterfly"|299066|"We Sing. We Dance. We Steal Things."|4|"2008-05-01"|26|0.718|0.658|10|-7.207|0|0.0664|0.146|0|0.202|0.804|108.103|4
208|"1ahAVyeP1B027c03NlVSRd"|"Alexia"|"Uh La La La"|225640|"Disco 90's"|9|"2008-03-16"|14|0.779|0.589|5|-11.562|1|0.0893|0.289|0.000535|0.331|0.815|92.308|4
209|"6ACPfkfDfJfGGE4oKfbiRY"|"Paolo Nutini"|"Pencil Full of Lead"|146733|"Sunny Side Up"|6|"2009-05-29"|12|0.735|0.767|7|-6.536|1|0.116|0.324|0|0.146|0.833|106.132|4
210|"2Vi0fxL1fyE7KrKt3JihJn"|"The Foundations"|"Build Me up Buttercup (Re-Recorded)"|185480|"60s Greatest Moments"|13|"2007-01-01"|46|0.707|0.814|0|-7.364|1|0.0367|0.158|2.72e-06|0.106|0.922|132.062|4
211|"5WLhAmEGwePI2RD9ZECTw7"|"Eliza Doolittle"|"Pack Up"|191026|"Pack Up"|1|"2010-07-23"|1|0.712|0.775|11|-6.089|1|0.0572|0.488|0|0.7|0.917|134.902|4
212|"3WMbD1OyfKuwWDWMNbPQ4g"|"Boney M."|"Daddy Cool"|208600|"Take The Heat Off Me"|1|"1976"|10|0.763|0.777|5|-6.932|0|0.0364|0.281|0.79|0.134|0.929|124.431|4
213|"4ycLiPVzE5KamivXrAzGFG"|"CeeLo Green"|"Fuck You"|222933|"The Lady Killer"|3|"2010-11-09"|14|0.69|0.834|0|-5.79|1|0.0566|0.129|0|0.136|0.738|127.43|4
214|"7KkzVlps826NezcpXPvEuV"|"Chuck Berry"|"Johnny B. Goode"|162093|"Universal Masters collection"|1|"1999-12-20"|20|0.502|0.931|5|-4.686|1|0.174|0.697|3.92e-06|0.281|0.903|166.407|4
215|"79M4YK2A4CNxvmdc6A7her"|"Smallpools"|"Dreaming"|216573|"Dreaming"|1|"2013-05-20"|1|0.615|0.887|10|-2.924|0|0.0453|0.000527|0|0.0667|0.877|119.0|4
216|"2ifpR5UJBqfXYPgHvgWN91"|"Roxette"|"Sleeping in My Car - Single Version"|214160|"A Collection of Roxette Hits! Their 20 Greatest Songs!"|12|"2006-10-18"|20|0.546|0.85|6|-4.315|1|0.0322|0.0123|0|0.193|0.584|135.162|4
217|"4XTTwW06rMgud7yS1nySZf"|"Miike Snow"|"Animal"|263880|"Miike Snow"|1|"2009-05-21"|11|0.763|0.721|1|-6.767|0|0.0986|0.0117|7.69e-06|0.0752|0.657|118.049|4
218|"0qi4b1l0eT3jpzeNHeFXDT"|"Depeche Mode"|"Just Can't Get Enough"|220893|"Speak And Spell (Deluxe)"|11|"1981-11-02"|16|0.766|0.772|0|-9.362|1|0.0353|0.403|0.0584|0.183|0.919|128.168|4
219|"4NH4xiPQ7TqNGqj6pZV4ki"|"Culture Club"|"Karma Chameleon"|242200|"The Best Of Culture Club"|16|"1989-01-01"|16|0.668|0.473|10|-15.402|1|0.0336|0.231|0|0.115|0.962|91.976|4
220|"4ePP9So5xRzspjLFVVbj90"|"Spin Doctors"|"Two Princes"|256733|"Pocket Full Of Kryptonite"|7|"1991-08-27"|10|0.543|0.912|7|-10.71|1|0.0601|0.00162|2.1e-06|0.0565|0.836|103.731|4
221|"0ZvLrvwzp0nBkfmtzL7XO1"|"Dan Hartman"|"Relight My Fire - Single Version"|224333|"70s Gems"|1|"2010-03-26"|20|0.759|0.871|0|-7.034|1|0.0391|0.0687|0|0.342|0.871|120.43|4
222|"3PY6DWrkuIt6LZgFesrIkJ"|"Kate Nash"|"Foundations"|245133|"Made of Bricks"|2|"2007-01-01"|13|0.565|0.912|0|-4.036|1|0.056|0.0982|0|0.0839|0.881|84.49|4
223|"2k1np6GRFvKjgjYfo2g39B"|"Whitney Houston"|"I Wanna Dance with Somebody (Who Loves Me)"|291293|"Whitney"|1|"1987-06-02"|11|0.709|0.824|1|-8.824|1|0.0453|0.207|0.000307|0.0888|0.867|118.814|4
224|"3Q9FA2LP9Abih9xkFeNb6U"|"MGMT"|"Time to Pretend"|261000|"Time to Pretend"|1|"2008-01-25"|1|0.438|0.94|2|-3.249|1|0.0452|8.74e-05|0.0777|0.3|0.421|100.99|3
225|"6gobLJ63a1TNrSrU53tSj5"|"I'm From Barcelona"|"We're from Barcelona"|182426|"Let Me Introduce My Friends"|3|"2006-04-26"|11|0.59|0.93|5|-4.259|1|0.0374|0.0984|0.00332|0.786|0.954|119.923|4
226|"7sMGwiS4vOMcz86ZY3vKYM"|"Cyndi Lauper"|"Girls Just Want to Have Fun"|228120|"The Best Of The 80's"|12|"2007-12-10"|20|0.705|0.847|6|-2.588|1|0.0361|0.414|3.21e-06|0.406|0.743|120.527|4
227|"4fPBB44eDH71YohayI4eKV"|"The Strokes"|"You Only Live Once"|189226|"First Impressions Of Earth"|1|"2006-01-03"|14|0.63|0.908|11|-2.42|1|0.0326|0.0238|0.592|0.116|0.968|120.522|4
